com.samsung.shealth.tracker.pedometer_step_count,6305105,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
4611,4,0,8,2025-10-01 20:02:00.000,,,2025-10-01 20:15:02.137,2025-10-01 20:15:02.137,8,1.3055556,6.02,0.24,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 20:03:00.000,0d4832c8-2522-4819-bca4-28fdc3d77245,
30942,4,0,47,2025-10-01 20:15:00.000,,,2025-10-01 20:19:36.598,2025-10-01 20:19:36.598,47,1.1111112,34.38,1.43,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 20:16:00.000,6a3ba8dd-7b63-4882-881b-85412f7fd0ff,
45806,4,1,53,2025-10-01 20:17:00.000,,,2025-10-01 20:19:36.664,2025-10-01 20:19:36.664,54,1.3888888,63.62,3.29,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 20:18:00.000,a04f96e9-f438-4dc5-b7bf-08492f55e3c8,
2976,4,0,5,2025-10-01 20:18:00.000,,,2025-10-01 20:19:36.702,2025-10-01 20:19:36.702,5,1.25,3.72,0.15,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 20:19:00.000,6b1cf4e8-d1ac-4ebc-af2e-370abb684f6b,
4383,4,0,8,2025-10-01 20:19:00.000,,,2025-10-01 20:19:36.730,2025-10-01 20:19:36.730,8,1.4166667,6.21,0.26,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 20:20:00.000,87833a64-db6d-43ac-a289-1ba4a3e72e17,
37517,4,0,71,2025-10-01 20:22:00.000,,,2025-10-01 20:25:03.209,2025-10-01 20:22:06.217,71,1.444129,54.18,2.1399999,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 20:23:00.000,0eae8115-906f-4334-9a18-6d039c840c1a,
30342,4,0,52,2025-10-01 20:23:00.000,,,2025-10-01 20:25:03.260,2025-10-01 20:25:03.260,52,1.3611112,41.3,1.72,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 20:24:00.000,6a7aa5b7-1185-4f3b-80bd-8bdf9220eb67,
60000,4,0,109,2025-10-01 21:13:00.000,,,2025-10-01 21:15:00.207,2025-10-01 21:15:00.207,109,1.3606666,81.64,3.32,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:14:00.000,3da60690-0943-4d4c-be57-98f8b75e52a1,
36837,4,0,63,2025-10-01 21:14:00.000,,,2025-10-01 21:15:00.222,2025-10-01 21:15:00.222,63,1.2777778,47.07,1.91,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:15:00.000,59c5261d-dae6-4217-bfa1-2b199c90a67b,
42202,4,3,57,2025-10-01 21:16:00.000,,,2025-10-01 21:35:00.344,2025-10-01 21:35:00.344,60,1.3333334,56.27,2.7,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:17:00.000,21169870-ab5f-4f74-a721-8ae2dd3e2076,
42769,4,0,73,2025-10-01 21:17:00.000,,,2025-10-01 21:35:00.363,2025-10-01 21:35:00.363,73,1.2777778,54.65,2.3,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:18:00.000,e65590ba-ebae-4f9b-bcd4-16fbb765bc06,
11880,4,0,16,2025-10-01 21:18:00.000,,,2025-10-01 21:35:00.383,2025-10-01 21:35:00.383,16,0.9722222,11.55,0.5,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:19:00.000,b3a7df6b-ecda-46e5-bdf8-7290ab27a4ce,
26301,4,0,34,2025-10-01 21:28:00.000,,,2025-10-01 21:35:00.400,2025-10-01 21:35:00.400,34,0.9444444,24.84,1.08,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:29:00.000,08748c7f-d742-4bd6-b075-c60143a0b3b6,
31392,4,0,42,2025-10-01 21:29:00.000,,,2025-10-01 21:35:00.419,2025-10-01 21:35:00.419,42,0.9722222,30.52,1.32,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:30:00.000,61cb529c-d577-439c-8272-5a671c52e50a,
5512,4,0,7,2025-10-01 21:30:00.000,,,2025-10-01 21:35:00.442,2025-10-01 21:35:00.442,7,0.8888889,4.9,0.21,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:31:00.000,3d07fb71-fcdb-49d4-b3c6-34a704557772,
11700,4,0,17,2025-10-01 21:38:00.000,,,2025-10-01 21:55:00.187,2025-10-01 21:55:00.187,17,1.0555555,12.35,0.53,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:39:00.000,d8d3fdb1-402e-4d4d-9231-93da661dca99,
4600,4,0,7,2025-10-01 21:39:00.000,,,2025-10-01 21:55:00.202,2025-10-01 21:55:00.202,7,1.1388888,5.24,0.23,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:40:00.000,2611e43a-ec95-4ba6-a095-e62662647d9d,
19698,4,0,25,2025-10-01 21:43:00.000,,,2025-10-01 21:55:00.219,2025-10-01 21:55:00.219,25,0.8888889,17.51,0.78,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:44:00.000,9d27a08d-961f-4e78-bc19-442fa4b9a671,
13432,4,0,17,2025-10-01 21:44:00.000,,,2025-10-01 21:55:00.233,2025-10-01 21:55:00.233,17,0.8888889,11.94,0.54,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:45:00.000,88f46ce4-f43f-4a47-9bb8-c12917dd8c79,
23392,4,0,41,2025-10-01 21:52:00.000,,,2025-10-01 21:55:00.250,2025-10-01 21:55:00.250,41,1.3055556,30.54,1.28,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:53:00.000,cb6e06d8-0626-430d-a8b7-9ad052d37f82,
58186,4,0,99,2025-10-01 21:53:00.000,,,2025-10-01 21:55:00.265,2025-10-01 21:55:00.265,99,1.2777778,74.35,2.97,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:54:00.000,14c9a24d-8aa0-4b85-a25d-625f7540de71,
21240,4,0,34,2025-10-01 21:54:00.000,,,2025-10-01 21:55:00.693,2025-10-01 21:55:00.693,34,1.1944444,25.37,1.07,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:55:00.000,183cf5f6-91c7-4e47-80a4-4541bda72dfe,
52100,4,0,90,2025-10-01 21:58:00.000,,,2025-10-01 22:15:00.192,2025-10-01 22:15:00.192,90,1.3055556,68.02,2.73,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 21:59:00.000,63fb08df-1ab8-4da9-80a2-0bf33d908077,
24763,4,1,30,2025-10-01 21:59:00.000,,,2025-10-01 22:15:00.208,2025-10-01 22:15:00.208,31,1.3055556,32.33,1.63,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:00:00.000,313e9576-8385-4627-b247-f0a171ce8020,
7803,4,0,12,2025-10-01 22:00:00.000,,,2025-10-01 22:15:00.224,2025-10-01 22:15:00.224,12,1.1111112,8.67,0.4,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:01:00.000,b04fe5ba-49bd-49ff-aceb-7e1f57bb5e35,
4581,4,0,7,2025-10-01 22:02:00.000,,,2025-10-01 22:15:00.245,2025-10-01 22:15:00.245,7,1.2222222,5.6,0.22,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:03:00.000,243b1d1b-8e21-432e-83f0-2934737d065c,
11629,4,0,15,2025-10-01 22:03:00.000,,,2025-10-01 22:15:00.264,2025-10-01 22:15:00.264,15,0.9166667,10.66,0.51,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:04:00.000,7cb2171c-3146-496b-aee0-ad865fd16804,
11560,4,0,16,2025-10-01 22:07:00.000,,,2025-10-01 22:15:00.285,2025-10-01 22:15:00.285,16,1.0,11.56,0.53,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:08:00.000,821f3365-6f91-4a07-8a83-d38b6770e706,
4898,4,0,11,2025-10-01 22:09:00.000,,,2025-10-01 22:15:00.312,2025-10-01 22:15:00.312,11,1.8333334,8.98,0.34,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:10:00.000,a4c53a2c-5928-4894-8a2b-4e76cbe901a9,
16361,4,0,27,2025-10-01 22:10:00.000,,,2025-10-01 22:15:00.336,2025-10-01 22:15:00.336,27,1.3611112,22.27,0.97,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:11:00.000,d45bfb6b-4935-435b-aefe-8360dc1da6c1,
29022,4,0,49,2025-10-01 22:14:00.000,,,2025-10-01 22:15:00.387,2025-10-01 22:15:00.387,49,1.3055556,37.89,1.53,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:15:00.000,df307b32-2861-4956-bd56-61babb97a089,
14380,4,0,20,2025-10-01 22:15:00.000,,,2025-10-01 22:23:51.950,2025-10-01 22:23:51.950,20,0.99999994,14.38,0.65,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:16:00.000,48e5b0fc-5704-4968-bebd-41f590b87fb8,
17111,4,0,30,2025-10-01 22:20:00.000,,,2025-10-01 22:23:51.990,2025-10-01 22:23:51.990,30,1.3055556,22.34,0.94,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:21:00.000,f8ea726c-1453-4354-9757-db13936348aa,
34760,4,0,58,2025-10-01 22:21:00.000,,,2025-10-01 22:23:52.054,2025-10-01 22:23:52.054,58,1.25,43.45,1.74,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:22:00.000,28760e42-f8c6-4471-b4bc-ee1868c608a6,
13896,4,0,23,2025-10-01 22:22:00.000,,,2025-10-01 22:23:52.091,2025-10-01 22:23:52.091,23,1.25,17.37,0.72,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 22:23:00.000,2edc9299-3a71-47b3-8474-4ac699c95d72,
8973,4,0,17,2025-10-01 23:15:00.000,,,2025-10-01 23:22:46.588,2025-10-01 23:22:46.588,17,1.5277778,13.71,0.53,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 23:16:00.000,90e6dbfc-84c8-43c5-9ca1-87f64be36d77,
4839,4,0,9,2025-10-01 23:16:00.000,,,2025-10-01 23:22:46.635,2025-10-01 23:22:46.635,9,1.4444444,6.99,0.29,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 23:17:00.000,66d29ab7-cd72-467d-bf35-d710be991bca,
9016,4,0,15,2025-10-01 23:17:00.000,,,2025-10-01 23:22:46.675,2025-10-01 23:22:46.675,15,1.25,11.27,0.47,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-01 23:18:00.000,fc93a5b7-31e4-413e-a7ac-b3fbca6afa6e,
19132,4,0,30,2025-10-02 01:26:00.000,,,2025-10-02 01:35:00.645,2025-10-02 01:35:00.645,30,1.1388888,21.79,0.95,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 01:27:00.000,2e7067fb-527c-49c1-99b8-ef9670f40eb1,
4923,4,0,7,2025-10-02 01:28:00.000,,,2025-10-02 01:35:00.666,2025-10-02 01:35:00.666,7,1.0277778,5.06,0.23,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 01:29:00.000,5b11e444-1c72-49aa-81c2-f2d722973078,
8742,4,0,12,2025-10-02 01:29:00.000,,,2025-10-02 01:35:00.685,2025-10-02 01:35:00.685,12,0.9722222,8.5,0.39,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 01:30:00.000,37d942e3-c3aa-4752-b6f7-f4dbad250fe4,
13176,4,0,18,2025-10-02 01:30:00.000,,,2025-10-02 01:35:02.385,2025-10-02 01:35:02.385,18,0.9722222,12.81,0.54,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 01:31:00.000,1a74c23b-5055-4143-9082-4fe9ff5dfceb,
12759,4,0,21,2025-10-02 14:15:00.000,,,2025-10-02 14:17:08.022,2025-10-02 14:17:08.022,21,1.1944444,15.24,0.68,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:16:00.000,14e6f7b0-afcf-4fb8-8af6-3b8c2c1255dd,
21000,4,0,35,2025-10-02 14:16:00.000,,,2025-10-02 14:17:08.057,2025-10-02 14:17:08.057,35,1.25,26.25,1.09,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:17:00.000,1873d2fe-4e8c-4179-9d0b-930ef97bad7d,
24375,4,0,32,2025-10-02 14:17:00.000,,,2025-10-02 14:17:55.572,2025-10-02 14:17:25.913,32,0.92551345,22.559998,1.0599998,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:18:00.000,1dc0046c-2c9a-4050-b731-a3b2ca871d38,
39609,4,0,71,2025-10-02 14:18:00.000,,,2025-10-02 14:20:29.495,2025-10-02 14:18:01.638,71,1.3481531,53.4,2.16,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:19:00.000,f2a65fac-8b62-4f1e-b761-d90fef093a4c,
19334,4,10,23,2025-10-02 14:19:00.000,,,2025-10-02 14:20:29.520,2025-10-02 14:20:29.520,33,2.5555556,49.41,2.9,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:20:00.000,110de930-d7c0-4fbc-8ee8-ba60a2043ad6,
9656,4,0,16,2025-10-02 14:21:00.000,,,2025-10-02 14:21:34.715,2025-10-02 14:21:27.179,16,1.2344302,11.919999,0.5,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:22:00.000,42972d6f-3c22-43b2-a4bd-325174b7594c,
45479,4,0,55,2025-10-02 14:23:00.000,,,2025-10-02 14:24:29.937,2025-10-02 14:24:29.937,55,1.3333334,60.64,3.16,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:24:00.000,37fc1d30-9700-4165-840d-3a08f29a7a35,
31882,4,0,53,2025-10-02 14:24:00.000,,,2025-10-02 14:35:01.545,2025-10-02 14:24:29.972,53,1.2483491,39.799995,1.6499996,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:25:00.000,36e6c7a1-883e-4acb-8012-56d543e04c6d,
31968,4,1,52,2025-10-02 14:25:00.000,,,2025-10-02 14:35:01.564,2025-10-02 14:35:01.564,53,1.3888888,44.4,1.99,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:26:00.000,acec6c74-42bf-4679-a72c-147f65dfb5ef,
10222,4,0,18,2025-10-02 14:26:00.000,,,2025-10-02 14:35:01.587,2025-10-02 14:35:01.587,18,1.3333334,13.63,0.55,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:27:00.000,20d82370-6d2d-4e7f-b71d-ad62e0f5ba5b,
37939,4,0,62,2025-10-02 14:28:00.000,,,2025-10-02 14:35:01.605,2025-10-02 14:35:01.605,62,1.2222222,46.37,1.91,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:29:00.000,cc1aa288-dab1-433e-b9ed-a0d59e09dc27,
37008,4,0,56,2025-10-02 14:29:00.000,,,2025-10-02 14:35:01.624,2025-10-02 14:35:01.624,56,1.1111112,41.12,1.7,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:30:00.000,f36f7eb7-9be5-4d34-bf36-5a6237114c5c,
12117,4,0,20,2025-10-02 14:30:00.000,,,2025-10-02 14:35:01.648,2025-10-02 14:35:01.648,20,1.2222222,14.81,0.6,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:31:00.000,7af50b82-0250-4da6-bfe9-1fe21c03b010,
45184,4,1,66,2025-10-02 14:31:00.000,,,2025-10-02 14:35:01.669,2025-10-02 14:35:01.669,67,1.25,56.48,2.58,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:32:00.000,eb65e721-d38e-4317-b162-74c42f3fe299,
22516,4,0,34,2025-10-02 14:32:00.000,,,2025-10-02 14:35:01.696,2025-10-02 14:35:01.696,34,1.4722222,33.15,1.61,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:33:00.000,c384fb67-6978-4296-a123-7a694b7f00ed,
24600,4,0,42,2025-10-02 14:33:00.000,,,2025-10-02 14:35:01.725,2025-10-02 14:35:01.725,42,1.25,30.75,1.37,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:34:00.000,c74f7ab2-37cb-4bdb-9341-1debcd289330,
29520,4,2,37,2025-10-02 14:34:00.000,,,2025-10-02 14:35:01.750,2025-10-02 14:35:01.750,39,1.3055556,38.54,1.89,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 14:35:00.000,f74c4748-c321-4ea5-b04a-52f8727d1f79,
10852,4,0,19,2025-10-02 20:31:00.000,,,2025-10-02 20:32:16.580,2025-10-02 20:32:16.580,19,1.3333334,14.47,0.61,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:32:00.000,affa1a4d-12d8-41af-b6b9-b59000c73822,
57553,4,0,95,2025-10-02 20:32:00.000,,,2025-10-02 20:32:59.984,2025-10-02 20:32:16.708,95,1.2284199,70.70004,2.8699982,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:33:00.000,ed743eb5-7bcf-4ab3-8521-e8c0e3afa08b,
12638,4,0,21,2025-10-02 20:33:00.000,,,2025-10-02 20:33:13.899,2025-10-02 20:33:00.601,21,1.2327468,15.579998,0.63999987,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:34:00.000,6aa56a1e-fe84-4b74-b7bd-87a142cbd7b0,
32636,4,0,48,2025-10-02 20:51:00.000,,,2025-10-02 20:54:59.924,2025-10-02 20:54:59.924,48,1.0555556,34.45,1.5,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:52:00.000,dbc12890-1f94-478d-ba63-59d13dd40e96,
30916,4,0,40,2025-10-02 20:52:00.000,,,2025-10-02 20:54:59.942,2025-10-02 20:54:59.942,40,0.9166667,28.34,1.25,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:53:00.000,4292f221-d5a4-493b-ae5f-f8155a284d64,
47622,4,0,73,2025-10-02 20:54:00.000,,,2025-10-02 20:54:59.963,2025-10-02 20:54:59.963,73,1.1666666,55.56,2.37,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:55:00.000,7147f363-48f8-414a-a43d-716ac56f29e5,
14130,4,0,25,2025-10-02 20:55:00.000,,,2025-10-02 21:08:59.204,2025-10-02 21:08:59.204,25,1.3333334,18.84,0.77,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:56:00.000,ef4b7430-0b27-4875-a3d8-1b00ba48ff99,
41490,4,0,63,2025-10-02 20:56:00.000,,,2025-10-02 21:08:59.264,2025-10-02 21:08:59.264,63,1.111111,46.1,1.95,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:57:00.000,af2f39b0-d4a3-439a-8aa8-aab85a626e8d,
38690,4,0,56,2025-10-02 20:57:00.000,,,2025-10-02 21:08:59.301,2025-10-02 21:08:59.301,56,1.0555556,40.84,1.72,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:58:00.000,8ec81718-9322-49d7-9d53-f54f577fe532,
38880,4,0,53,2025-10-02 20:58:00.000,,,2025-10-02 21:08:59.358,2025-10-02 21:08:59.358,53,0.9722222,37.8,1.65,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 20:59:00.000,074a5b6f-14b5-4da2-93a3-4b7619e4e81e,
30713,4,0,44,2025-10-02 20:59:00.000,,,2025-10-02 21:08:59.379,2025-10-02 21:08:59.379,44,1.0555556,32.42,1.36,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 21:00:00.000,862e4fe3-a3ac-4bc8-a4b7-a1067b2d386a,
27875,4,0,46,2025-10-02 21:00:00.000,,,2025-10-02 21:08:59.460,2025-10-02 21:08:59.460,46,1.2222222,34.07,1.44,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 21:01:00.000,4ba4cd60-5aff-4aef-91ba-537c6e7a607e,
41083,4,0,62,2025-10-02 21:01:00.000,,,2025-10-02 21:08:59.503,2025-10-02 21:08:59.503,62,1.1388888,46.79,2.05,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 21:02:00.000,8fd7ecfc-d28a-40c0-91a5-cc033a340228,
28791,4,0,44,2025-10-02 21:02:00.000,,,2025-10-02 21:08:59.534,2025-10-02 21:08:59.534,44,1.1111112,31.99,1.37,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 21:03:00.000,c56e1293-8670-4e15-8819-f79c31b0a296,
9804,4,0,18,2025-10-02 21:03:00.000,,,2025-10-02 21:08:59.586,2025-10-02 21:08:59.586,18,1.4166666,13.89,0.56,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 21:04:00.000,6fd2f2b1-f93a-47ff-a001-5c8ed74357db,
27150,4,0,48,2025-10-02 21:04:00.000,,,2025-10-02 21:08:59.606,2025-10-02 21:08:59.606,48,1.3333334,36.2,1.5,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 21:05:00.000,4b6ba1ae-571b-49e7-a7f2-a5191ad6d482,
60000,4,0,108,2025-10-02 22:56:00.000,,,2025-10-02 22:57:53.440,2025-10-02 22:56:03.969,108,1.3350005,80.10004,3.2799985,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 22:57:00.000,5ac5c632-39f2-4ec8-b083-1e09a6aaf282,
28452,4,0,47,2025-10-02 22:57:00.000,,,2025-10-02 22:57:58.823,2025-10-02 22:57:53.467,47,1.2234343,34.81,1.47,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 22:58:00.000,0c430d4a-b9d3-4abf-8fb6-1e7c1bc65281,
2142,4,0,3,2025-10-02 22:58:00.000,,,2025-10-02 22:58:02.528,2025-10-02 22:58:00.745,3,0.9987508,2.14,0.089999996,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 22:59:00.000,d3dc0455-aab9-4e16-8034-91588e8075db,
15038,4,0,23,2025-10-02 22:59:00.000,,,2025-10-02 23:02:23.938,2025-10-02 23:02:23.938,23,1.1111112,16.71,0.73,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 23:00:00.000,923080fd-87da-4b1b-97c4-a3df7c051ffe,
37808,4,0,62,2025-10-02 23:00:00.000,,,2025-10-02 23:02:23.982,2025-10-02 23:02:23.982,62,1.2222222,46.21,1.86,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-02 23:01:00.000,ddadb462-f8ab-4128-b2c2-81e93d255f4b,
26426,4,0,51,2025-10-03 21:25:00.000,,,2025-10-03 21:35:01.996,2025-10-03 21:35:01.996,51,1.5,39.64,1.56,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-03 21:26:00.000,0d378fe9-a80d-46c5-b938-facd267897a5,
36311,4,0,68,2025-10-03 21:26:00.000,,,2025-10-03 21:35:02.016,2025-10-03 21:35:02.016,68,1.4444444,52.45,2.04,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-03 21:27:00.000,6d8b7dd7-e62a-4f6d-80d3-469f9a121c44,
42595,4,0,85,2025-10-03 21:27:00.000,,,2025-10-03 21:35:02.021,2025-10-03 21:35:02.021,85,1.5555556,66.26,2.57,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-03 21:28:00.000,e240015d-50e6-412c-be1c-0d38bc0dd24b,
25006,4,0,47,2025-10-03 21:28:00.000,,,2025-10-03 21:35:02.031,2025-10-03 21:35:02.031,47,1.4444444,36.12,1.43,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-03 21:29:00.000,5cae2db3-142c-4e3b-a92f-b153d5ade892,
8522,4,0,15,2025-10-03 23:13:00.000,,,2025-10-03 23:15:02.097,2025-10-03 23:15:02.097,15,1.2777778,10.89,0.5,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-03 23:14:00.000,8f4ac2cb-79c8-406b-8df0-b2c47cf7f7dc,
14944,4,0,21,2025-10-03 23:59:00.000,,,2025-10-04 00:13:59.100,2025-10-04 00:13:59.100,21,1.1944444,17.85,0.89,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-04 00:00:00.000,47199ed1-26ec-4295-81db-add28f471247,
13840,4,0,27,2025-10-04 00:00:00.000,,,2025-10-04 00:13:59.164,2025-10-04 00:13:59.164,27,1.5,20.76,0.85,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-04 00:01:00.000,d0adb087-385c-4d73-811c-3cee5f277e26,
19342,4,0,24,2025-10-04 00:06:00.000,,,2025-10-04 00:13:59.238,2025-10-04 00:13:59.238,24,1.3333334,25.79,1.36,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-04 00:07:00.000,9bf6a5b7-1d09-4195-b98c-0171faf0f0cb,
7725,4,0,11,2025-10-04 00:08:00.000,,,2025-10-04 00:13:59.248,2025-10-04 00:13:59.248,11,1.0277778,7.94,0.35,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-04 00:09:00.000,9e04f231-4c71-4774-9257-09398d2bae75,
45253,4,0,74,2025-10-04 00:09:00.000,,,2025-10-04 00:13:59.281,2025-10-04 00:13:59.281,74,1.2222222,55.31,2.28,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-04 00:10:00.000,cfcdc5c8-b4b1-421d-a9ac-2d1cbaa700d5,
7709,4,0,12,2025-10-04 00:10:00.000,,,2025-10-04 00:13:59.306,2025-10-04 00:13:59.306,12,1.1388888,8.78,0.36,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-04 00:11:00.000,457fbf12-e5e3-4845-a717-a4120afdf5fd,
19984,4,0,20,2025-10-04 00:11:00.000,,,2025-10-04 00:13:59.336,2025-10-04 00:13:59.336,20,1.25,24.98,1.39,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-04 00:12:00.000,aa75454e-ebb1-45b4-aaee-9b5cadc81ec4,
20328,4,0,21,2025-10-04 00:12:00.000,,,2025-10-04 00:13:59.359,2025-10-04 00:13:59.359,21,1.3055556,26.54,1.5,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-04 00:13:00.000,e8fd7406-5f71-4532-b08b-0e81b7555e13,
5337,4,0,10,2025-10-04 00:13:00.000,,,2025-10-04 00:13:59.388,2025-10-04 00:13:59.388,10,1.4444444,7.71,0.32,UTC-0400,6+THe69Q8P,com.sec.android.app.shealth,2025-10-04 00:14:00.000,64d08994-b010-476b-81cf-3aa44d0514b2,
